ID,OEM,Model,Description,Image,Voltage,Minimum_Battery_Weight,Battery_Connector,Lead_Length,Termination,Length,Width,Height
115621,MITSUBISHI,FB18ACNT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Mits%20FB,11.jpg",48,1497.0,DNA 320A Black,39.0,B,32.7,20.6,24.7
115719,MITSUBISHI,PW23A,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Mits%20PW23-30,1.jpg",24,333.0,SB-175 Gray,18.0,A,26.1,5.9,24.2
115720,MITSUBISHI,PW23A,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Mits%20PW23-30,3.jpg",24,375.0,SB-175 Gray,18.0,A,25.1,9.4,26.3
115721,MITSUBISHI,PW30A,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Mits%20PW23-30,5.jpg",24,485.0,SB-175 Gray,18.0,A,25.1,9.4,26.3
115742,RAYMOND,4750-C30,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,27.jpg",36,1840.0,SB-350 Gray,16.0,B,38.8,27.1,23.6
115743,RAYMOND,4750-C30,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,28.jpg",48,1840.0,SB-350 Gray,16.0,B,38.8,27.1,23.6
115744,RAYMOND,4750-C35,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,29.jpg",36,1840.0,SB-350 Gray,16.0,B,38.8,27.1,23.6
115745,RAYMOND,4750-C35,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,30.jpg",48,1840.0,SB-350 Gray,16.0,B,38.8,27.1,23.6
115746,RAYMOND,4750-C80,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,36.jpg",36,3400.0,SB-350 Gray,16.0,B,44.9,39.2,23.8
115747,RAYMOND,4750-C80,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,37.jpg",48,3400.0,SB-350 Gray,16.0,B,44.9,39.2,23.8
115748,RAYMOND,4750-C100,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,38.jpg",36,3600.0,SB-350 Gray,16.0,B,44.9,39.2,23.8
115749,RAYMOND,4750-C100,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,39.jpg",48,3600.0,SB-350 Gray,16.0,B,44.9,39.2,23.8
115750,RAYMOND,4750-C120,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,40.jpg",36,4230.0,SB-350 Gray,16.0,B,44.9,45.4,23.6
115751,RAYMOND,4750-C120,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,41.jpg",48,4230.0,SB-350 Gray,16.0,B,44.9,45.4,23.6
115752,CROWN,RC5715-30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Crown%20RC5700,1.jpg",36,1710.0,SB-350 Gray,12.0,A,38.56,13.6,31.0
115762,CROWN,RC5725-30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Crown%20RC5700,2.jpg",36,1990.0,SB-350 Gray,12.0,A,38.56,15.9,31.0
115763,CROWN,RC5735-30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Crown%20RC5700,3.jpg",36,2280.0,SB-350 Gray,12.0,A,38.56,18.1,31.0
115764,CROWN,RC5735-35,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Crown%20RC5700,4.jpg",36,2280.0,SB-350 Gray,12.0,A,38.56,18.1,31.0
115765,CROWN,RC5745-40,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Crown%20RC5700,5.jpg",36,2600.0,SB-350 Gray,12.0,A,38.56,20.5,31.0
115766,CROWN,RC5755-40,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Crown%20RC5700,6.jpg",36,3100.0,SB-350 Gray,12.0,A,38.56,22.8,31.0
115767,UNICARRIERS,MXS3-14,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Uni%20MX%203-W,6.jpg",48,1497.0,DNA 320A Black,39.0,B,32.7,20.6,24.7
115768,UNICARRIERS,MXS3-16,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Uni%20MX%203-W,8.jpg",48,1496.9,DNA 320A Black,39.0,B,32.7,24.8,24.7
115769,UNICARRIERS,MXS3-16L,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Uni%20MX%203,0.jpg",48,1790.1,DNA 320A Black,39.0,B,32.7,24.8,24.7
115770,UNICARRIERS,MXS3-18,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Uni%20MX%203-W,10.jpg",48,1496.9,DNA 320A Black,39.0,B,32.7,20.6,24.7
115771,UNICARRIERS,MXS3-18L,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Uni%20MX%203-W,12.jpg",48,1984.0,DNA 320A Black,39.0,B,32.7,24.8,24.7
115772,UNICARRIERS,MXS3-20L,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Uni%20MX%203-W,14.jpg",48,1790.0,DNA 320A Black,39.0,B,32.7,24.8,24.7
115773,UNICARRIERS,MXS4-16,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Uni%20MX%204W,1.jpg",48,1497.0,DNA 320A Black,39.0,B,32.7,20.6,24.7
115776,UNICARRIERS,MXS4-18L,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Uni%20MX%204W,7.jpg",48,1790.0,DNA 320A Black,39.0,B,32.7,24.8,24.7
115778,UNICARRIERS,MXS4-18,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Uni%20MX%204W,10.jpg",48,1497.0,DNA 320A Black,39.0,B,32.7,20.6,24.7
115779,UNICARRIERS,MXS4-16L,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Uni%20MX%204W,11.jpg",48,1984.0,DNA 320A Black,39.0,B,32.7,24.8,24.7
115780,UNICARRIERS,MXS4-20L,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Uni%20MX%204W,12.jpg",48,1790.0,DNA 320A Black,39.0,B,32.7,24.8,24.7
115801,RAYMOND,8910-F60L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%208910,1.jpg",24,980.0,SB-175 Gray,18.0,B,31.0,13.13,31.0
115802,RAYMOND,8910-F80L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%208910,2.jpg",24,980.0,SB-175 Gray,18.0,B,31.0,13.13,31.0
115803,RAYMOND,6210-S20TF,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Raymond%206210,1.jpg",24,290.0,SB-175 Red,18.0,B,0.0,0.0,0.0
115804,RAYMOND,6210-S20TF,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Raymond%206210,2.jpg",24,290.0,SB-175 Red,18.0,B,0.0,0.0,0.0
115805,RAYMOND,6210-S20TF,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Raymond%206210,3.jpg",24,290.0,SB-175 Red,18.0,B,0.0,0.0,0.0
115806,RAYMOND,6210-S25TF,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Raymond%206210,4.jpg",24,290.0,SB-175 Red,18.0,B,0.0,0.0,0.0
115807,RAYMOND,6210-S25TF,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Raymond%206210,5.jpg",24,290.0,SB-175 Red,18.0,B,0.0,0.0,0.0
115808,RAYMOND,6210-S25TF,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Raymond%206210,6.jpg",24,290.0,SB-175 Red,18.0,B,0.0,0.0,0.0
115809,RAYMOND,3010-FRC60L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%203010,1.jpg",24,980.0,SB-175 Gray,18.0,B,31.0,13.13,31.0
115810,RAYMOND,3010-FRC80L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%203010,2.jpg",24,980.0,SB-175 Gray,18.0,B,31.0,13.13,31.0
115812,RAYMOND,3030-C25TN,Walkie High-Lift Counterbalanced,"http://www.EQGURU.com/images/L/Raymond%203030,1.jpg",24,1300.0,SB-175 Gray,18.0,B,30.68,13.13,31.0
115813,CLARK,SE15T,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Clark%20SE-T%20Series,1.jpg",36,1550.0,SB-350 Gray,18.0,A,39.2,21.4,25.8
115814,CLARK,SE15T,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Clark%20SE,0.jpg",48,1550.0,SB-350 Gray,18.0,A,39.2,21.4,25.8
115815,CLARK,SE17T,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Clark%20SE,1.jpg",36,1550.0,SB-350 Gray,18.0,A,39.2,21.4,25.8
115816,CLARK,SE17T,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Clark%20SE,2.jpg",48,1550.0,SB-350 Gray,18.0,A,39.2,21.4,25.8
115817,CLARK,SE20T,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Clark%20SE,3.jpg",36,2050.0,SB-350 Gray,18.0,A,39.2,25.4,25.8
115818,CLARK,SE20T,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Clark%20SE,4.jpg",48,2050.0,SB-350 Gray,18.0,A,39.2,25.4,25.8
115819,CLARK,SE25T,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Clark%20SE,5.jpg",36,2050.0,SB-350 Gray,18.0,A,39.2,25.4,25.8
115820,CLARK,SE25T,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Clark%20SE,6.jpg",48,2050.0,SB-350 Gray,18.0,A,39.2,25.4,25.8
115821,DOOSAN,BC20S-7,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Doosan%20BC20,2.jpg",48,2292.0,SB-350 Gray,18.0,A,40.0,30.5,22.8
115822,DOOSAN,BC25S-7,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Doosan%20BC20,3.jpg",48,2800.0,SB-350 Gray,18.0,A,40.0,30.5,22.8
115823,DOOSAN,BC25SE-7,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Doosan%20BC20,4.jpg",48,2800.0,SB-350 Gray,18.0,A,40.0,34.5,24.0
115824,DOOSAN,BC30S-7,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Doosan%20BC20,5.jpg",48,2998.0,SB-350 Gray,18.0,A,40.0,34.4,22.8
115825,DOOSAN,BC32S-7,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Doosan%20BC20,6.jpg",48,2998.0,SB-350 Gray,18.0,A,40.0,34.4,22.8
115826,DOOSAN,B15OP-9,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/Doosan%20B15OP-9,1.jpg",24,1532.0,SB-350 Red,15.0,C,32.3,13.0,32.3
115839,HYUNDAI,15BT-9U,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Hyundai%2015,5.jpg",48,1742.0,SB-350 Blue,18.0,B,38.7,21.8,25.6
115840,HYUNDAI,18BT-9U,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Hyundai%2015,6.jpg",48,2094.0,SB-350 Blue,18.0,B,38.7,25.1,27.6
115841,HYUNDAI,20BT-9U,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Hyundai%2015,7.jpg",48,2094.0,SB-350 Blue,18.0,B,38.7,25.1,27.6
115842,LINDE,E20,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20,1.jpg",80,2533.0,EBC 320A,30.0,B,40.8,28.3,25.6
115843,LINDE,E20/600H,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20,2.jpg",80,3263.0,EBC 320A,30.0,B,40.8,28.3,31.8
115844,LINDE,E25,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20,3.jpg",80,2533.0,EBC 320A,30.0,B,40.8,28.3,25.6
115845,LINDE,E25L,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20,4.jpg",80,3054.0,EBC 320A,30.0,B,40.8,33.8,25.6
115846,LINDE,E25/600H,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20,5.jpg",80,3263.0,EBC 320A,30.0,B,40.8,28.3,31.8
115847,LINDE,E25/600HL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20,6.jpg",80,3901.0,EBC 320A,30.0,B,40.8,33.8,31.8
115848,LINDE,E30,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20,7.jpg",80,2533.0,EBC 320A,30.0,B,40.8,28.3,25.6
115849,LINDE,E30L,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20,8.jpg",80,3054.0,EBC 320A,30.0,B,40.8,33.8,25.6
115850,LINDE,E30/600H,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20,9.jpg",80,3263.0,EBC 320A,30.0,B,40.8,28.3,31.8
115851,LINDE,E30/600HL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20,10.jpg",80,3901.0,EBC 320A,30.0,B,40.8,33.8,31.8
115852,LINDE,E35L,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20,11.jpg",80,3054.0,EBC 320A,30.0,B,40.8,33.8,25.6
115853,LINDE,E35HL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20,12.jpg",80,3901.0,EBC 320A,30.0,B,40.8,33.8,31.8
115888,TOYOTA,2TWB40,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Toyota%20TORA%20Max,1.jpg",24,330.0,SB-175 Red,NULL,NULL,0.0,0.0,0.0
115906,JUNGHEINRICH,EJC 212,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Jung%20EJC%20212-20B,1.jpg",24,408.0,DIN 80A Black,32.0,A,25.7,8.7,26.0
115907,JUNGHEINRICH,EJC 212B,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Jung%20EJC%20212,0.jpg",24,551.0,DIN 80A Black,32.0,A,25.7,8.7,26.0
115908,JUNGHEINRICH,EJC 214B,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Jung%20EJC%20212,1.jpg",24,635.0,DIN 80A Black,32.0,A,25.1,11.5,26.0
115909,JUNGHEINRICH,EJC 216B,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Jung%20EJC%20212,2.jpg",24,635.0,DIN 80A Black,32.0,A,25.1,11.5,26.0
115910,JUNGHEINRICH,EJC 220B,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Jung%20EJC%20212,3.jpg",24,635.0,DIN 80A Black,32.0,A,25.1,11.5,26.0
115919,YALE,NR035EC,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Yale%20NR035EC-%20NR045EC,1.jpg",36,1600.0,SB-350 Gray,16.0,B,39.0,14.25,31.5
115920,YALE,NR035EC,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Yale%20NR035EC,0.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115921,YALE,NR040EC,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Yale%20NR035EC,1.jpg",36,1600.0,SB-350 Gray,16.0,B,39.0,14.25,31.5
115922,YALE,NR040EC,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Yale%20NR035EC,2.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115923,YALE,NR045EC,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Yale%20NR035EC-%20NR045EC,3.jpg",36,2500.0,SB-350 Gray,16.0,B,39.0,21.25,31.5
115924,YALE,NR045EC,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Yale%20NR035EC,3.jpg",36,2200.0,SB-350 Gray,16.0,B,39.0,18.25,31.5
115925,YALE,NR045EC,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Yale%20NR035EC,4.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115927,YALE,NDR030EC,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Yale%20NR035EC,5.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115928,YALE,NDR030EC,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Yale%20NR035EC,6.jpg",36,1600.0,SB-350 Gray,16.0,B,39.0,14.25,31.5
115929,YALE,NDR035EC,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Yale%20NR035EC,7.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115930,YALE,NDR035EC,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Yale%20NR035EC,8.jpg",36,2200.0,SB-350 Gray,16.0,B,39.0,18.25,31.5
115931,YALE,NDR035EC,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Yale%20NR035EC,9.jpg",36,2500.0,SB-350 Gray,16.0,B,39.0,21.25,31.5
115932,HYSTER,N35ZR3,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyster%20N,1.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115933,HYSTER,N35ZR3,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyster%20N,2.jpg",36,1600.0,SB-350 Gray,16.0,B,39.0,14.25,31.5
115934,HYSTER,N40ZR3,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyster%20N,3.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115935,HYSTER,N40ZR3,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyster%20N,4.jpg",36,1600.0,SB-350 Gray,16.0,B,39.0,14.25,31.5
115936,HYSTER,N45ZR3,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyster%20N,5.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115937,HYSTER,N45ZR3,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyster%20N,6.jpg",36,2500.0,SB-350 Gray,16.0,B,39.0,21.25,31.5
115938,HYSTER,N45ZR3,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyster%20N,7.jpg",36,2200.0,SB-350 Gray,16.0,B,39.0,18.25,31.5
115939,HYSTER,N30ZDR3,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Hyster%20N,8.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115940,HYSTER,N30ZDR3,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Hyster%20N,9.jpg",36,1600.0,SB-350 Gray,16.0,B,39.0,14.25,31.5
115941,HYSTER,N35ZDR3,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Hyster%20N,10.jpg",36,2500.0,SB-350 Gray,16.0,B,39.0,21.25,31.5
115942,HYSTER,N35ZDR3,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Hyster%20N,11.jpg",36,2200.0,SB-350 Gray,16.0,B,39.0,18.25,31.5
115943,HYSTER,N35ZDR3,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Hyster%20N,12.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115944,JUNGHEINRICH,ECE M27,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/JUNG%20ECR%20M27-M36,1.jpg",24,855.0,SB-175 Red,20.0,B,33.1,13.6,31.6
115945,JUNGHEINRICH,ECE M36,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/JUNG%20ECR%20M27,0.jpg",24,855.0,SB-175 Red,20.0,B,33.1,13.6,31.6
115946,JUNGHEINRICH,ETR 420,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Jung%20etr_420-etr_416d,1.jpg",36,2000.0,SB-350 Gray,12.0,C,38.42,16.25,31.65
115947,JUNGHEINRICH,ETR 416d,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Jung%20etr_420,0.jpg",36,2000.0,SB-350 Gray,12.0,C,38.42,16.25,31.65
115948,JUNGHEINRICH,ECR M27,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Jung%20ecr_m27-ecr_m36,1.jpg",24,900.0,SB-175 Red,20.0,B,32.0,13.2,31.6
115949,JUNGHEINRICH,ECR M36,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Jung%20ecr_m27,0.jpg",24,900.0,SB-175 Red,20.0,B,32.0,13.2,31.6
115950,MITSUBISHI,PMCR27M,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Mits%20pmcr27m,0.jpg",24,855.0,SB-175 Gray,20.0,B,33.2,13.5,31.6
115951,MITSUBISHI,PWR30A,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Mits%20PWR%2030,1.jpg",24,970.0,SB-175 Gray,18.0,A,31.7,13.5,31.5
115952,MITSUBISHI,PMCR36M,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Mits%20pmcr27m,1.jpg",24,855.0,SB-175 Gray,20.0,B,33.2,13.5,31.6
115953,MITSUBISHI,PWR27M,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Mits%20pwr27m-pwr36m,1.jpg",24,900.0,SB-175 Red,20.0,B,31.9,13.25,32.0
115954,MITSUBISHI,PWR36M,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Mits%20pwr27m,0.jpg",24,900.0,SB-175 Red,20.0,B,31.9,13.25,32.0
115955,TOYOTA,9FBMK20T,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Toyota%2080V%20Pneu,1.jpg",80,2668.0,Euro-Black,15.0,E,40.5,28.0,30.9
115956,TOYOTA,9FBMK25T,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Toyota%2080V%20Pneu,2.jpg",80,3435.0,Euro-Black,15.0,E,40.5,28.0,30.9
115957,TOYOTA,9FBM25T,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Toyota%2080V%20Pneu,3.jpg",80,4167.0,Euro-Black,15.0,E,40.5,28.0,30.9
115958,TOYOTA,9FBH25T,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Toyota%2080V%20Pneu,4.jpg",80,4167.0,Euro-Black,15.0,E,40.5,28.0,30.9
115959,TOYOTA,9FBMK30T,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Toyota%2080V%20Pneu,5.jpg",80,3435.0,Euro-Black,15.0,E,40.5,28.0,30.9
115960,TOYOTA,9FBM30T,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Toyota%2080V%20Pneu,6.jpg",80,4107.0,Euro-Black,15.0,E,40.5,28.0,30.9
115961,TOYOTA,9FBH30T,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Toyota%2080V%20Pneu,7.jpg",80,4107.0,Euro-Black,15.0,E,40.5,28.0,30.9
115962,TOYOTA,9FBMK35T,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Toyota%2080V%20Pneu,8.jpg",80,4107.0,Euro-Black,15.0,E,40.5,28.0,30.9
115963,TOYOTA,SR1-BEF30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand-Up-Rider,1.jpg",36,1980.0,SB-350 Gray,16.0,D,38.5,16.5,32.3
115964,TOYOTA,SR1-BEF30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,0.jpg",36,1700.0,SB-350 Gray,16.0,D,38.5,13.75,32.3
115965,TOYOTA,SR1-BEF30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,1.jpg",36,2300.0,SB-350 Gray,16.0,D,38.5,18.5,32.3
115966,TOYOTA,SR1-BET30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,2.jpg",36,1700.0,SB-350 Gray,16.0,D,38.5,13.75,32.3
115967,TOYOTA,SR1-BET30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,3.jpg",36,1980.0,SB-350 Gray,16.0,D,38.5,16.5,32.3
115968,TOYOTA,SR1-BET30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,4.jpg",36,2300.0,SB-350 Gray,16.0,D,38.5,18.5,32.3
115969,TOYOTA,SR1-BEF35,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,5.jpg",36,1700.0,SB-350 Gray,16.0,D,38.5,13.75,32.3
115970,TOYOTA,SR1-BEF35,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,6.jpg",36,1980.0,SB-350 Gray,16.0,D,38.5,16.5,32.3
115971,TOYOTA,SR1-BEF35,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,7.jpg",36,2300.0,SB-350 Gray,16.0,D,38.5,18.5,32.3
115972,TOYOTA,SR1-BET35,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,8.jpg",36,1700.0,SB-350 Gray,16.0,D,38.5,13.75,32.3
115973,TOYOTA,SR1-BET35,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,9.jpg",36,1980.0,SB-350 Gray,16.0,D,38.5,16.5,32.3
115974,TOYOTA,SR1-BET35,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,10.jpg",36,2300.0,SB-350 Gray,16.0,D,38.5,18.5,32.3
115975,TOYOTA,SR1-BEF40,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,11.jpg",36,2300.0,SB-350 Gray,16.0,D,38.5,18.5,32.3
115976,TOYOTA,SR1-BEF40,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,12.jpg",36,2593.0,SB-350 Gray,16.0,D,38.5,21.25,32.3
115977,TOYOTA,SR1-BET40,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,13.jpg",36,2300.0,SB-350 Gray,16.0,D,38.5,18.5,32.3
115978,TOYOTA,SR1-BET40,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,14.jpg",36,2593.0,SB-350 Gray,16.0,D,38.5,21.25,32.3
115979,TOYOTA,SR1-HPF30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,15.jpg",36,1700.0,SB-350 Gray,16.0,D,38.5,13.75,32.3
115980,TOYOTA,SR1-HPF30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,16.jpg",36,1980.0,SB-350 Gray,16.0,D,38.5,16.5,32.3
115981,TOYOTA,SR1-HPF30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,17.jpg",36,2300.0,SB-350 Gray,16.0,D,38.5,18.5,32.3
115982,TOYOTA,SR1-HPT30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/Toyota%202021_Stand,18.jpg",36,1700.0,SB-350 Gray,16.0,D,38.5,13.75,32.3
